date,open,high,low,close,prediction
22-09-2018,6735.05,6814.56,6616.8,6721.98,6487.16
23-09-2018,6715.32,6766.15,6679.42,6710.63,6475.74
24-09-2018,6704.77,6713.56,6580.9,6595.41,6495.84
25-09-2018,6603.64,6603.64,6381.86,6446.47,6476.29
26-09-2018,6452.79,6585.91,6397.89,6495,6474.75
27-09-2018,6495.29,6712.1,6464.95,6676.75,6480.38
28-09-2018,6678.75,6785.03,6598.32,6644.13,6486.39
29-09-2018,6643.1,6643.1,6511.65,6601.96,6332.63
30-09-2018,6604.71,6643.78,6566.54,6625.56,6334.27
01-10-2018,6619.85,6653.3,6549.08,6589.62,6317.61
02-10-2018,6593.24,6611.84,6537.9,6556.1,6377.78
03-10-2018,6553.86,6571.46,6454.03,6502.59,6388.44
04-10-2018,6497.91,6603.31,6497.91,6576.69,6361.26
05-10-2018,6574.15,6623.62,6557.41,6622.48,6376.13
06-10-2018,6622.45,6628.54,6577.8,6588.31,6419.66
07-10-2018,6590.68,6641.49,6557.04,6602.95,6461.01
08-10-2018,6600.19,6675.06,6576.04,6652.23,6530.14
09-10-2018,6653.08,6661.41,6606.94,6642.64,6453.72
10-10-2018,6640.29,6640.29,6538.96,6585.53,6385.62
11-10-2018,6586.74,6586.74,6243.74,6256.24,6409.22
12-10-2018,6239.25,6328.5,6236.47,6274.58,6411.27
13-10-2018,6278.08,6308.51,6259.81,6285.99,6371.27
14-10-2018,6288.49,6363.21,6280.15,6290.93,6359.49
15-10-2018,6292.64,6965.06,6258.68,6596.54,5738.35
16-10-2018,6601.41,6673.59,6571.37,6596.11,5648.03
17-10-2018,6590.52,6601.21,6517.45,6544.43,5575.55
18-10-2018,6542.33,6567.54,6450.04,6476.71,5554.33
19-10-2018,6478.07,6493.68,6445.31,6465.41,5623.54
20-10-2018,6460.92,6497.72,6449,6489.19,4871.49
21-10-2018,6490.09,6556.38,6476,6482.35,4451.87
22-10-2018,6486.05,6543.8,6462.98,6487.16,4602.17
23-10-2018,6472.36,6506.01,6451.27,6475.74,4365.94
24-10-2018,6478.89,6521.99,6468.86,6495.84,4347.11
25-10-2018,6484.65,6504.65,6447.03,6476.29,3880.76
26-10-2018,6468.44,6498.29,6449.61,6474.75,4009.97
27-10-2018,6480.84,6507.41,6453.53,6480.38,3779.13
28-10-2018,6482.66,6502.28,6447.91,6486.39,3820.72
29-10-2018,6492.35,6503.6,6306.99,6332.63,4257.42
30-10-2018,6337.04,6364.99,6310.14,6334.27,4278.85
31-10-2018,6336.99,6349.16,6316.88,6317.61,0
01-11-2018,6318.14,6547.14,6311.83,6377.78,0
02-11-2018,6378.92,6396.86,6327.38,6388.44,0
03-11-2018,6387.24,6400.07,6342.37,6361.26,0
04-11-2018,6365.47,6388.63,6294.57,6376.13,0
05-11-2018,6363.62,6480.59,6363.62,6419.66,0
06-11-2018,6433.38,6463.55,6408.16,6461.01,0
07-11-2018,6468.5,6552.16,6468.31,6530.14,0
08-11-2018,6522.27,6536.92,6438.53,6453.72,0
09-11-2018,6442.6,6456.46,6373.37,6385.62,0
10-11-2018,6386.13,6437.28,6385.31,6409.22,0
11-11-2018,6413.63,6423.25,6350.17,6411.27,0
12-11-2018,6411.76,6434.21,6360.47,6371.27,0
13-11-2018,6373.19,6395.27,6342.67,6359.49,0
14-11-2018,6351.24,6371.55,5544.09,5738.35,0
15-11-2018,5736.15,5774.82,5358.38,5648.03,0
16-11-2018,5645.32,5657.02,5498.94,5575.55,0
17-11-2018,5578.58,5578.58,5519.56,5554.33,0
18-11-2018,5559.74,5653.61,5559.74,5623.54,0
19-11-2018,5620.78,5620.78,4842.91,4871.49,0
20-11-2018,4863.93,4951.61,4272.11,4451.87,0
21-11-2018,4465.54,4675.73,4343.98,4602.17,0
22-11-2018,4611.57,4629.64,4365.64,4365.94,0
23-11-2018,4360.7,4396.42,4195.68,4347.11,0
24-11-2018,4347.69,4413.09,3795.16,3880.76,0
25-11-2018,3880.78,4120.87,3585.06,4009.97,0
26-11-2018,4015.07,4107.14,3643.92,3779.13,0
27-11-2018,3765.95,3862.96,3661.01,3820.72,0
28-11-2018,3822.47,4385.9,3822.47,4257.42,0
29-11-2018,4269,4413.02,4145.77,4278.85,0
